repository,repo_url,file_path,line_number,code_snippet,explanation
apletea/Computer-Vision,https://github.com/apletea/Computer-Vision,GAN/sgan.py,141,"    139:         fake = np.zeros((batch_size, 1))
    140: 
>>> 141:         for epoch in range(epochs):
    142: 
    143:             # ---------------------",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
erilyth/DCGANs,https://github.com/erilyth/DCGANs,DCGAN-MNIST/dcgan.py,63,"    61: 
    62: # Discriminator Model
>>> 63: discriminator = Sequential()
    64: discriminator.add(Convolution2D(128, 5, 5, subsample=(2,2), border_mode='same', input_shape=(1,28,28), init='glorot_uniform'))
    65: discriminator.add(Activation('tanh'))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
erilyth/DCGANs,https://github.com/erilyth/DCGANs,DCGAN-MNIST/dcgan.py,81,"    79: 
    80: # Generator Model
>>> 81: generator = Sequential()
    82: generator.add(Dense(512*7*7, input_shape=(100,), init='glorot_uniform'))
    83: generator.add(Activation('tanh'))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
erilyth/DCGANs,https://github.com/erilyth/DCGANs,DCGAN-MNIST/dcgan.py,99,"    97: 
    98: # The final GAN architecture
>>> 99: GAN = Sequential()
    100: GAN.add(generator)
    101: GAN.add(discriminator)",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
erilyth/DCGANs,https://github.com/erilyth/DCGANs,DCGAN-MNIST/dcgan.py,153,"    151:     global generator_losses
    152:     global discriminator_losses
>>> 153:     for time_step in tqdm(range(100000)):
    154:         if time_step % display_update == 0:
    155:             # Display 9 randomly generated samples every display_update'th iteration",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
broadinstitute/dsde-deep-learning,https://github.com/broadinstitute/dsde-deep-learning,api_tutorials/gan_mlp.py,105,"    103: 	losses = {""d"":[], ""g"":[]}
    104: 
>>> 105: 	for e in range(nb_epoch):  
    106: 		
    107: 		# Make generative images",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,https://github.com/PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,Section 3/source/source/train.py,44,"    42: 
    43:     def get_generator(self):
>>> 44:         generator = Sequential()
    45:         generator.add(Dense(256, input_dim=self.random_dim, kernel_initializer=initializers.RandomNormal(stddev=0.02)))
    46:         generator.add(LeakyReLU(0.2))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,https://github.com/PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,Section 3/source/source/train.py,56,"    54: 
    55:     def get_discriminator(self):
>>> 56:         discriminator = Sequential()
    57:         discriminator.add(Dense(1024, input_dim=self.ivs, kernel_initializer=initializers.RandomNormal(stddev=0.02)))
    58:         discriminator.add(LeakyReLU(0.2))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,https://github.com/PacktPublishing/Hands-On-Deep-Learning-for-Computer-Vision,Section 3/source/source/train.py,80,"    78:         # get the output of the discriminator (probability if the image is real or not)
    79:         gan_output = self.discriminator(x)
>>> 80:         gan = Model(inputs=gan_input, outputs=gan_output)
    81:         gan.compile(loss='binary_crossentropy', optimizer=self.optimizer)
    82:         return gan",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
cyanymore/Awesome-Image-Colorization,https://github.com/cyanymore/Awesome-Image-Colorization,colorization/2. Paired Colorization Networks(GAN)/5. ChromaGAN Adversarial Picture Colorization with Semantic Class Distribution/ChromaGAN-master/SOURCE/ChromaGAN.py,134,"    132: 
    133: 
>>> 134:         self.discriminator_model = Model(inputs=[img_L, img_ab_real, img_L_3],
    135:                             outputs=[discriminator_output_from_real_samples,
    136:                                      discPredAB,",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
cyanymore/Awesome-Image-Colorization,https://github.com/cyanymore/Awesome-Image-Colorization,colorization/2. Paired Colorization Networks(GAN)/5. ChromaGAN Adversarial Picture Colorization with Semantic Class Distribution/ChromaGAN-master/SOURCE/ChromaGAN.py,148,"    146:         self.colorizationModel.trainable = True
    147:         self.discriminator.trainable = False
>>> 148:         self.combined = Model(inputs=[img_L_3, img_L],
    149:                               outputs=[ predAB, classVector, discPredAB])
    150:         self.combined.compile(loss=['mse','kld', wasserstein_loss],",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
cyanymore/Awesome-Image-Colorization,https://github.com/cyanymore/Awesome-Image-Colorization,colorization/2. Paired Colorization Networks(GAN)/5. ChromaGAN Adversarial Picture Colorization with Semantic Class Distribution/ChromaGAN-master/SOURCE/ChromaGAN.py,265,"    263:         total_batch = int(data.size/config.BATCH_SIZE)
    264: 
>>> 265:         for epoch in range(config.NUM_EPOCHS):
    266:                 for batch in range(total_batch):
    267:                     # new batch",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
cyanymore/Awesome-Image-Colorization,https://github.com/cyanymore/Awesome-Image-Colorization,colorization/2. Paired Colorization Networks(GAN)/5. ChromaGAN Adversarial Picture Colorization with Semantic Class Distribution/ChromaGAN-master/SOURCE/ChromaGAN.py,266,"    264: 
    265:         for epoch in range(config.NUM_EPOCHS):
>>> 266:                 for batch in range(total_batch):
    267:                     # new batch
    268:                     trainL, trainAB, _, original, l_img_oritList  = data.generate_batch()",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
yangqoor/Public,https://github.com/yangqoor/Public,ImageProsessing/p_ImageRestoration/ILL_Posed/Deblur_DL/Scale-Iterative Upscaling Network for Image Deblurring/code/src/trainer.py,47,"    45:         batch_sharps1x = []
    46:         n = len(self.pyramid_blurs)
>>> 47:         for i in range(self.max_iter,0,-1):
    48:             if(i == self.max_iter):#first iter
    49:                 #generate batch_blurs2x",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
enuguru/aiandml,https://github.com/enuguru/aiandml,Keras-GAN/gan/gan.py,54,"    52:     def build_generator(self):
    53: 
>>> 54:         model = Sequential()
    55: 
    56:         model.add(Dense(256, input_dim=self.latent_dim))",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
enuguru/aiandml,https://github.com/enuguru/aiandml,Keras-GAN/gan/gan.py,77,"    75:     def build_discriminator(self):
    76: 
>>> 77:         model = Sequential()
    78: 
    79:         model.add(Flatten(input_shape=self.img_shape))",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
enuguru/aiandml,https://github.com/enuguru/aiandml,Keras-GAN/gan/gan.py,105,"    103:         fake = np.zeros((batch_size, 1))
    104: 
>>> 105:         for epoch in range(epochs):
    106: 
    107:             # ---------------------",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
cndn/intelligent-code-completion,https://github.com/cndn/intelligent-code-completion,raw_data/40759_8-RNN_LSTM_Regressor_example.py,58,"    56: 
    57: print('Training ------------')
>>> 58: for step in range(501):
    59:     # data shape = (batch_num, steps, inputs/outputs)
    60:     X_batch, Y_batch, xs = get_batch()",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
olalium/face-reconstruction,https://github.com/olalium/face-reconstruction,Training/train_keras.py,78,"    76:     times_not_saved = 0
    77: 
>>> 78:     for epoch in range(epochs):
    79:         reset_train_metrics = True
    80:         model_saved = False",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
olalium/face-reconstruction,https://github.com/olalium/face-reconstruction,Training/train_keras.py,85,"    83: 
    84:         # train network on training data
>>> 85:         for iters in range(num_train_iterations):
    86:             batch = data(batch_size, data.training_index, data.num_training_data, data.training_data)
    87:             data.training_index = data.get_updated_index(data.training_index, batch_size, data.num_training_data)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
jjerry-k/learning_framework,https://github.com/jjerry-k/learning_framework,04_Extra/Image_Translation/pix2pix/tf_keras/main.py,111,"    109:     os.makedirs(SAMPLE_PATH, exist_ok=True) 
    110: 
>>> 111:     for epoch in range(epochs):
    112:         
    113:         g_total = 0",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
jjerry-k/learning_framework,https://github.com/jjerry-k/learning_framework,04_Extra/Image_Translation/pix2pix/tf_keras/main.py,122,"    120:         epoch_progbar = Progbar(num_iter, width=15)
    121: 
>>> 122:         for i, step in enumerate(range(0, train_length, batch_size)):
    123: 
    124:             step_idx = shuffle_idx[step:step+batch_size]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
UW-EXP/GLOBEM,https://github.com/UW-EXP/GLOBEM,algorithm/dl_clustering.py,104,"    102:         self.y_pred = []
    103:         hidden = self.cae.get_layer(name='embeddings').output
>>> 104:         self.encoder = Model(inputs=self.cae.input, outputs=hidden)
    105:         self.batch_size = batch_size
    106: ",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
UW-EXP/GLOBEM,https://github.com/UW-EXP/GLOBEM,algorithm/dl_clustering.py,110,"    108:         clustering_layer = ClusteringLayer(n_clusters=self.n_clusters,
    109:             tdistribution_shape_param=model_params[""tdistribution_shape_param""], name='clustering')(hidden)
>>> 110:         self.model = Model(inputs=self.cae.input,
    111:                            outputs=[clustering_layer, self.cae.output])
    112:         self.model.compile(loss=['kld', 'mse'], loss_weights=[self.clustering_loss_weight, 1],",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
UW-EXP/GLOBEM,https://github.com/UW-EXP/GLOBEM,algorithm/dl_clustering.py,170,"    168:         loss = [0, 0, 0]
    169:         index = 0
>>> 170:         for ite in range(int(maxiter)):
    171:             if ite % update_interval == 0:
    172:                 q, _ = self.model.predict(x, verbose=0)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
UW-EXP/GLOBEM,https://github.com/UW-EXP/GLOBEM,algorithm/dl_clustering.py,399,"    397:         else:
    398:             X_cluster_dict_new = X_cluster_dict
>>> 399:         for cluster_idx, X_cluster in X_cluster_dict_new.items():
    400:             if (self.training_params[""verbose""] > 0):
    401:                 print(""current cluster idx:"", cluster_idx)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SankhaSubhra/GAMO,https://github.com/SankhaSubhra/GAMO,fashion_mnist_gamo_main.py,95,"    93: 
    94: step=0
>>> 95: while step<max_step:
    96: 
    97:     conv_mlp.fit(trainS, labelsCat, batch_size=batchSize, verbose=0)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SankhaSubhra/GAMO,https://github.com/SankhaSubhra/GAMO,fashion_mnist_gamo_main.py,102,"    100:         inClassPoints[i1]=np.expand_dims(np.transpose(trainSFeatures[classMap[i1]]), axis=0)
    101: 
>>> 102:     for j in range(numBatches):
    103:         x1, x2=batchDiv[j, 0], batchDiv[j+1, 0]
    104:         validR=np.ones((bSStore[j, 0],1))-np.random.uniform(0,0.1, size=(bSStore[j, 0], 1))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SankhaSubhra/GAMO,https://github.com/SankhaSubhra/GAMO,fashion_mnist_gamo_main.py,123,"    121:         dis.train_on_batch([fakePoints, fakeLabel], invalid)
    122: 
>>> 123:         for i1 in range(imbClsNum):
    124:             rLabel=np.zeros((genClassPoints, c))
    125:             rLabel[:, i1]=1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
anastasios-stamoulis/deep-learning-with-csharp-and-cntk,https://github.com/anastasios-stamoulis/deep-learning-with-csharp-and-cntk,Python/ch8-5.py,63,"    61:     # Produce a 32x32 1-channel feature map
    62:     x = keras.layers.Conv2D(channels, 7, activation='tanh', padding='same')(x)
>>> 63:     generator = keras.models.Model(generator_input, x)
    64:     generator.summary()
    65:     return generator",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
anastasios-stamoulis/deep-learning-with-csharp-and-cntk,https://github.com/anastasios-stamoulis/deep-learning-with-csharp-and-cntk,Python/ch8-5.py,86,"    84:     x = keras.layers.Dense(1, activation='sigmoid')(x)
    85: 
>>> 86:     discriminator = keras.models.Model(discriminator_input, x)
    87:     discriminator.summary()
    88: ",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
anastasios-stamoulis/deep-learning-with-csharp-and-cntk,https://github.com/anastasios-stamoulis/deep-learning-with-csharp-and-cntk,Python/ch8-5.py,106,"    104:     gan_input = keras.Input(shape=(latent_dim,))
    105:     gan_output = discriminator(generator(gan_input))
>>> 106:     gan = keras.models.Model(gan_input, gan_output)
    107: 
    108:     gan_optimizer = keras.optimizers.RMSprop(lr=0.0004, clipvalue=1.0, decay=1e-8)",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
anastasios-stamoulis/deep-learning-with-csharp-and-cntk,https://github.com/anastasios-stamoulis/deep-learning-with-csharp-and-cntk,Python/ch8-5.py,199,"    197: def plot_results():
    198:     import matplotlib.pyplot as plt
>>> 199:     generator = keras.models.load_model('generator_8_4.h5')
    200: 
    201:     # Sample random points in the latent space",4 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
anastasios-stamoulis/deep-learning-with-csharp-and-cntk,https://github.com/anastasios-stamoulis/deep-learning-with-csharp-and-cntk,Python/ch8-5.py,139,"    137:     # Start training loop
    138:     start = 0
>>> 139:     for step in range(iterations):
    140:         # Sample random points in the latent space
    141:         random_latent_vectors = np.random.normal(size=(batch_size, latent_dim))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
julien-zheng/CardiacSegmentationPropagation,https://github.com/julien-zheng/CardiacSegmentationPropagation,LVRV_Segmentation/train_lvrv_net.py,307,"    305: 
    306:     total_step = 0
>>> 307:     for epoch in range(new_start_epoch + 1, new_start_epoch + epochs + 1):
    308:         print('\n\n##########\nEpoch {}\n##########'.format(epoch) )
    309: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
julien-zheng/CardiacSegmentationPropagation,https://github.com/julien-zheng/CardiacSegmentationPropagation,LVRV_Segmentation/train_lvrv_net.py,310,"    308:         print('\n\n##########\nEpoch {}\n##########'.format(epoch) )
    309: 
>>> 310:         for step in range(steps):
    311:             print('\n****** Epoch {} Step {} ******'.format(epoch, step) )
    312:             batch_img0, batch_img1, batch_mask0, batch_mask1 = next(train_generator)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
koopa31/SegSRGAN,https://github.com/koopa31/SegSRGAN,code_for_comparaison_article/Training.py,22,"    20: config = tf.ConfigProto()
    21: config.gpu_options.allow_growth = True
>>> 22: sess = tf.Session(config=config)
    23: 
    24: ",TF Session assigned without .close() or context manager. GPU memory is never released.
koopa31/SegSRGAN,https://github.com/koopa31/SegSRGAN,code_for_comparaison_article/Training.py,67,"    65:     df_dice = pd.DataFrame(index=np.arange(1, training_epoch + 1), columns=[""Dice""])
    66:     
>>> 67:     for EpochIndex in range(1, training_epoch + 1):
    68:         
    69:         for i in range(int(nb_mini_batch_train)) : ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
koopa31/SegSRGAN,https://github.com/koopa31/SegSRGAN,code_for_comparaison_article/Training.py,69,"    67:     for EpochIndex in range(1, training_epoch + 1):
    68:         
>>> 69:         for i in range(int(nb_mini_batch_train)) : 
    70:             
    71:             training_input = np.load(path_save_npy_training_data+""Datas_mini_batch_""+str(i)+"".npy"")",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
estija/Co-VeGAN,https://github.com/estija/Co-VeGAN,train_model_complex.py,144,"    142:     out=Conv2D(filters=1,kernel_size=3,strides=1,padding='same', use_bias = True, kernel_initializer = 'he_normal', bias_initializer = 'zeros')(l11)
    143:     
>>> 144:     model = Model(inputs = inp, outputs = out)
    145:     
    146:     return model",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
estija/Co-VeGAN,https://github.com/estija/Co-VeGAN,train_model_complex.py,289,"    287:    out1 =  ComplexConv2D(1, (1,1), strides = (1,1), activation = 'tanh', padding = 'same', use_bias = True, kernel_initializer = 'complex', init_criterion='he', bias_initializer = 'zeros')(lay_256up)
    288:    out2 = GetAbs()(out1)
>>> 289:    model = Model(inputs = inp_real_imag, outputs = [out1,out2])
    290:    #model.summary()
    291:    return model",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
estija/Co-VeGAN,https://github.com/estija/Co-VeGAN,train_model_complex.py,304,"    302:     out_g_i = GetImag()(out_g)
    303:     out_dis = dis_model(out_g_abs)
>>> 304:     model = Model(inputs = inp, outputs = [out_dis, out_g_r, out_g_i, out_g_abs, out_g_abs])
    305: 
    306:     return model",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
estija/Co-VeGAN,https://github.com/estija/Co-VeGAN,train_model_complex.py,318,"    316:             n_critic=3
    317: 
>>> 318:         for j in range(bat_per_epo):
    319: 
    320:             # training the discriminator",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
estija/Co-VeGAN,https://github.com/estija/Co-VeGAN,train_model_complex.py,321,"    319: 
    320:             # training the discriminator
>>> 321:             for k in range(n_critic):
    322:                 ix = np.random.randint(0, dataset_gt.shape[0], half_batch)
    323: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
gcamfer/Anomaly-ReactionRL,https://github.com/gcamfer/Anomaly-ReactionRL,estimators/Multiple/multiAD.py,276,"    274:     
    275:     # Main loop
>>> 276:     for epoch in range(num_episodes):
    277:         loss = 0.
    278:         total_reward_by_episode = 0",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
gcamfer/Anomaly-ReactionRL,https://github.com/gcamfer/Anomaly-ReactionRL,estimators/Multiple/multiAD.py,286,"    284:         
    285:         # Iteration in one episode
>>> 286:         for i_iteration in range(iterations_episode):
    287:             
    288:             # get next action",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Rhuax/Mindwave-brainwaves-reader,https://github.com/Rhuax/Mindwave-brainwaves-reader,training.py,193,"    191: 
    192: Simple train-test
>>> 193: for e in range(epochs):
    194:     current_sequence = 0
    195:     epoch_accuracy = 0",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Rhuax/Mindwave-brainwaves-reader,https://github.com/Rhuax/Mindwave-brainwaves-reader,training.py,196,"    194:     current_sequence = 0
    195:     epoch_accuracy = 0
>>> 196:     for seq in range(sequences - 1):
    197:         # print('sequenza'+str(current_sequence))
    198:         start = sequences_indices[current_sequence]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Rhuax/Mindwave-brainwaves-reader,https://github.com/Rhuax/Mindwave-brainwaves-reader,training.py,205,"    203:         err = 0
    204:         acc = 0
>>> 205:         while (j < (end - start) / 5):
    206:             batch_x = Train[j * batch_size:(j + 1) * batch_size, 0:-4]
    207:             batch_x = np.expand_dims(batch_x, 0)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Rhuax/Mindwave-brainwaves-reader,https://github.com/Rhuax/Mindwave-brainwaves-reader,training.py,247,"    245:         max_length, sequences = calculate_max_sequence_length(X)
    246:         max_acc = 0
>>> 247:         for seq in range(sequences - 1):
    248:             # print('sequenza'+str(current_sequence))
    249:             start = sequences_indices[current_sequence]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Rhuax/Mindwave-brainwaves-reader,https://github.com/Rhuax/Mindwave-brainwaves-reader,training.py,259,"    257:             err = 0
    258:             acc = 0
>>> 259:             while j < (end - start) / batch_size:
    260:                 if binClass:
    261:                     batch_x = Train[j * batch_size:(j + 1) * batch_size, 0:-1]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
yanyongluan/MINNs,https://github.com/yanyongluan/MINNs,MI_Net.py,99,"    97:     train_acc = np.zeros((num_train_batch, 1), dtype=float)
    98:     shuffle(train_set)
>>> 99:     for ibatch, batch in enumerate(train_set):
    100:         result = model.train_on_batch({'input':batch[0]}, {'fp':batch[1]})
    101:         train_loss[ibatch] = result[0]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,36,"    34:     x = generator(ganInput)
    35:     ganOutput = discriminator(x)
>>> 36:     gan = Model(inputs=ganInput, outputs=ganOutput)
    37:     gan.compile(loss='binary_crossentropy', optimizer=optim)
    38: ",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,187,"    185:     #specify the combined GAN 
    186:     outputs += Pout
>>> 187:     gan = Model(inputs = ganInput, outputs = outputs)       
    188:     gan.compile(loss = loss, loss_weights = loss_weights, optimizer=optim)
    189: ",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,47,"    45:     print('Batches per epoch:', batchCount)
    46: 
>>> 47:     for e in range(1, epochs+1):
    48:         g_t = []
    49:         d_t = []",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,50,"    48:         g_t = []
    49:         d_t = []
>>> 50:         for i in range(int(batchCount)):
    51:             # Get a random set of input noise and images
    52:             noise = np.random.normal(0, 1, size=[batchSize, randomDim])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,201,"    199:     gLosses = np.zeros(epochs)
    200: 
>>> 201:     for e in range(epochs):
    202:         d_t = np.zeros((n_reps,batchCount))
    203:         dp_t = np.zeros(batchCount)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,207,"    205:         d_t3acc = np.zeros(batchCount)
    206:         
>>> 207:         for i in range(batchCount):
    208:             # Get a random set of input noise and images
    209:             noise = np.random.normal(0, 1, size=[batchSize, randomDim])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
microsoft/privGAN,https://github.com/microsoft/privGAN,privacygan/privacy_gan.py,217,"    215:             
    216:             
>>> 217:             for j in range(n_reps):
    218:                 imageBatch = X[j][np.random.randint(0, len(X[j]), size=batchSize)]
    219:                 generatedImages += [generators[j].predict(noise)]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
pclubiitk/model-zoo,https://github.com/pclubiitk/model-zoo,generative_models/SS-GAN_TensorFlow/main.py,50,"    48:   print('n_epochs=%d, n_batch=%d, 1/2=%d, b/e=%d, steps=%d' % (epochs, n_batch, half_batch, batches_per_epoch, number_steps))
    49: 	# manually enumerate epochs
>>> 50:   for i in range(number_steps):
    51:     [x_sup_real , y_sup_real] , _ = gen_real_samples([x_sup , y_sup] ,half_batch)
    52:     s_loss , s_acc = s_model.train_on_batch(x_sup_real , y_sup_real)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
hsidky/srv,https://github.com/hsidky/srv,hde/molgen.py,98,"    96:         partial_gp_loss.__name__ = 'gradient_penalty' # Keras requires function names
    97: 
>>> 98:         self.discriminator_model = Model(inputs=[real_mol, z_disc, z_cond],
    99:                             outputs=[valid, fake, validity_interp])
    100:         self.discriminator_model.compile(loss=[self._wasserstein_loss,",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
hsidky/srv,https://github.com/hsidky/srv,hde/molgen.py,191,"    189: 
    190:     def _build_generator(self):
>>> 191:         model = Sequential()
    192: 
    193:         model.add(",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
hsidky/srv,https://github.com/hsidky/srv,hde/molgen.py,213,"    211: 
    212:     def _build_discriminator(self):
>>> 213:         model = Sequential()
    214: 
    215:         model.add(",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
hsidky/srv,https://github.com/hsidky/srv,hde/molgen.py,128,"    126:         fake =  np.ones((self.batch_size, 1))
    127:         dummy = np.zeros((self.batch_size, 1)) # Dummy gt for gradient penalty
>>> 128:         for epoch in range(self.n_epochs):
    129:             for _ in range(self.n_discriminator):
    130:                 # ---------------------",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
hsidky/srv,https://github.com/hsidky/srv,hde/molgen.py,129,"    127:         dummy = np.zeros((self.batch_size, 1)) # Dummy gt for gradient penalty
    128:         for epoch in range(self.n_epochs):
>>> 129:             for _ in range(self.n_discriminator):
    130:                 # ---------------------
    131:                 #  Train Discriminator",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
pbloem/language-models,https://github.com/pbloem/language-models,sentences.py,253,"    251: 
    252:     instances_seen = 0
>>> 253:     for epoch in range(options.epochs+1):
    254: 
    255:         klw = anneal(epoch, options.epochs)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
